policy_id,Year,issue_age,coverage_years,issue_year,portfolio_id,current_age,in_force,sum_assured,qx,lapse_rate,survival_multiplier,survival_multiplier_opening,survival_ratio,discount_factor,discount_factor_opening,acquisition_cost,admin_cost,collection_cost,maintenance_cost,total_expense_base,total_expense,unit_claim_pv,unit_expense_pv,unit_surrender_pv,premium_annuity_pv,net_annual_premium,gross_annual_premium,Gross_Premium_Inflow,Net_Premium_Inflow,Death_Benefits,surrender_charge,Surrender_Benefit,Operating_Expenses,Reinsurance_Ceding,Reinsurance_Recovery,Counterparty_Default_Cost,Net_Death_Benefit,Total_Outflows,Total_Inflows,Net_Cash_Flow,PV_Gross_Premium_Inflow,PV_Net_Premium_Inflow,PV_Reinsurance_Ceding,PV_Death_Benefits,PV_Surrender_Benefit,PV_Operating_Expenses,PV_Reinsurance_Recovery,PV_Counterparty_Default_Cost,PV_Net_Death_Benefit,PV_Total_Inflows,PV_Total_Outflows,PV_Net_Cash_Flow
49,8,37,10,2026,TERM_LIFE,44,True,43269.195,0.0054200003,0.034993775,0.95977587,0.95451754,0.59854805,0.67683935,0.7106813,0.0,140.71004,6.736509,70.35502,211.06506,217.80157,95.00857,82.51466,0.0,0.42537692,410.79837,562.7375,336.82544,245.88257,140.37093,865.38385,0.0,125.802765,134.73018,56.148373,0.16844513,84.22255,344.9239501953125,392.97381591796875,48.04986572265625,239.37554931640625,174.744140625,95.7502212524414,95.0085678100586,0.0,85.14826202392578,38.0034294128418,0.114010289311409,57.00513458251953,277.37897872924805,238.01762814819813,39.36135058104992
49,9,37,10,2026,TERM_LIFE,45,True,43269.195,0.0058500003,0.030119421,0.96420676,0.95977587,0.57447195,0.6446089,0.67683935,0.0,147.74554,6.465538,73.87277,221.61832,228.08386,93.73458,79.5956,0.0,0.3888252,410.79837,562.7375,323.27692,235.99214,145.4131,432.69205,0.0,127.08131,129.31078,58.16524,0.17449573,87.24786,343.814453125,381.4421691894531,37.627716064453125,218.80653381347656,159.72877502441406,87.52262115478516,93.73458099365234,0.0,81.91773986816406,37.493831634521484,0.1124815046787262,56.24074935913086,256.30036544799805,225.7935918867588,30.506773561239243
49,10,37,10,2026,TERM_LIFE,46,True,43269.195,0.0063300002,0.025924027,0.96791005,0.96420676,0.5539097,0.61391324,0.6446089,0.0,155.13281,6.2341146,77.56641,232.69922,238.93333,93.13834,77.07858,0.0,0.35705516,410.79837,562.7375,311.70575,227.54521,151.71255,0.0,5.898888,128.9165,124.682304,60.685024,0.18205507,91.02753,350.7073059082031,372.3907775878906,21.6834716796875,200.9282989501953,146.67767333984375,80.37132263183594,93.13834381103516,3.621405601501465,79.14354705810547,37.255340576171875,0.111766017973423,55.88300323486328,238.1836395263672,219.13104454427958,19.052594982087612
50,1,18,10,2026,TERM_LIFE,18,True,88492.12,0.00219,0.1,0.89802897,1.0,1.0,0.95238096,1.0,500.0,100.0,11.750458,50.0,650.0,661.7505,184.56926,557.1429,0.0,1.0,428.89172,587.5229,587.5229,428.89172,193.79773,7964.2905,0.0,595.57544,235.00916,77.5191,0.2325573,116.27863,947.0957641601562,665.0419921875,-282.05377197265625,587.5228881835938,428.8917236328125,235.0091552734375,184.5692596435547,0.0,567.2147216796875,73.82771301269531,0.22148314118385315,110.7415542602539,661.3506011962891,913.1869143545628,-251.8363131582737
50,2,18,10,2026,TERM_LIFE,19,True,88492.12,0.00224,0.0860708,0.91188204,0.89802897,0.89802897,0.90702945,0.95238096,0.0,104.99999,10.552251,52.499996,157.49998,168.05223,161.45978,117.247826,0.0,0.8552657,428.89172,587.5229,527.61255,385.1572,178.00941,7079.3696,0.0,137.92633,211.04503,71.203766,0.21361129,106.80565,455.9906311035156,598.8162841796875,142.82565307617188,502.4881286621094,366.8163757324219,200.99526977539062,161.45977783203125,0.0,125.10324096679688,64.58391571044922,0.1937517374753952,96.87586975097656,567.0720443725586,423.16813223063946,143.90391214191914
50,3,18,10,2026,TERM_LIFE,20,True,88492.12,0.00229,0.07408182,0.9237978,0.91188204,0.8188965,0.8638376,0.90702945,0.0,110.25,9.622408,55.125,165.375,174.9974,143.35115,108.31873,0.0,0.7427632,428.89172,587.5229,481.12042,351.21793,165.94687,6194.448,0.0,132.68848,192.44817,66.378746,0.19913624,99.56812,424.9039001464844,547.4991455078125,122.59524536132812,436.390380859375,318.56500244140625,174.55615234375,143.3511505126953,0.0,114.62129211425781,57.340457916259766,0.17202137410640717,86.01068878173828,493.73083877563477,375.3601546138525,118.37068416178226
50,4,18,10,2026,TERM_LIFE,21,True,88492.12,0.00233,0.063762814,0.9340558,0.9237978,0.75649476,0.82270247,0.8638376,0.0,115.7625,8.889159,57.88125,173.64374,182.5329,128.3244,101.17979,0.0,0.65348864,428.89172,587.5229,444.45798,324.45435,155.97911,5309.5273,0.0,129.28049,177.78319,62.391644,0.18717495,93.58746,400.8382873535156,506.849609375,106.01132202148438,383.93951416015625,280.2758483886719,153.5758056640625,128.32440185546875,0.0,106.359375,51.32975769042969,0.1539892852306366,76.99463653564453,435.26927185058594,337.08380648493767,98.18546536564827
50,5,18,10,2026,TERM_LIFE,22,True,88492.12,0.00236,0.054881163,0.9428884,0.9340558,0.7066083,0.7835262,0.82270247,0.0,121.55062,8.302971,60.77531,182.32593,190.6289,115.62422,95.40411,0.0,0.5813284,428.89172,587.5229,415.14856,303.05844,147.56906,4424.606,0.0,127.30747,166.05943,59.027626,0.17708288,88.541435,382.0854187011719,474.1761779785156,92.09075927734375,341.5437316894531,249.32693481445312,136.6175079345703,115.62422180175781,0.0,99.74874114990234,46.249691009521484,0.13874907791614532,69.3745346069336,387.7934226989746,305.8795327693224,81.91388992965221
50,6,18,10,2026,TERM_LIFE,23,True,88492.12,0.00239,0.047236655,0.9504862,0.9428884,0.66625273,0.7462154,0.7835262,0.0,127.62816,7.8287745,63.81408,191.44223,199.27101,105.14913,90.68302,0.0,0.5220265,428.89172,587.5229,391.43872,285.75027,140.9099,3539.6846,0.0,126.493484,156.57549,56.36396,0.16909188,84.54594,367.7840270996094,447.80267333984375,80.01864624023438,306.7024841308594,223.892822265625,122.68099212646484,105.14913177490234,0.0,94.39138793945312,42.059654235839844,0.12617896497249603,63.089481353759766,348.7621383666992,280.28804038465023,68.47409798204899
50,7,18,10,2026,TERM_LIFE,24,True,88492.12,0.00241,0.040656965,0.957031,0.9504862,0.633264,0.7106813,0.7462154,0.0,134.00957,7.4411416,67.00478,201.01434,208.45549,95.980125,86.7882,0.0,0.47255135,428.89172,587.5229,372.0571,271.60168,135.05368,2654.7637,0.0,126.64034,148.82285,54.021473,0.16206442,81.03221,356.657470703125,426.0785827636719,69.42111206054688,277.6347351074219,202.67335510253906,111.05390167236328,95.9801254272461,0.0,90.00092315673828,38.392051696777344,0.11517615616321564,57.588077545166016,316.0267868041992,258.7580785304308,57.268708273768425
50,8,18,10,2026,TERM_LIFE,25,True,88492.12,0.00243,0.034993775,0.96266127,0.957031,0.6060533,0.67683935,0.7106813,0.0,140.71004,7.1214037,70.35502,211.06506,218.18646,88.20787,83.54931,0.0,0.43071076,428.89172,587.5229,356.0702,259.93124,130.3232,1769.8423,0.0,127.6053,142.42809,52.12928,0.15638785,78.19392,348.3836975097656,408.199462890625,59.815765380859375,253.05242919921875,184.72828674316406,101.22097778320312,88.20787048339844,0.0,86.3682861328125,35.28314971923828,0.10584945231676102,52.924720764160156,288.33557891845703,240.61983413249254,47.71574478596449
50,9,18,10,2026,TERM_LIFE,26,True,88492.12,0.00246,0.030119421,0.96749467,0.96266127,0.58342403,0.6446089,0.67683935,0.0,147.74554,6.8554993,73.87277,221.61832,228.47382,81.869156,80.835945,0.0,0.39488435,428.89172,587.5229,342.77496,250.22574,127.005936,884.9214,0.0,129.28229,137.10999,50.802376,0.15240712,76.20356,342.74822998046875,393.57733154296875,50.8291015625,232.0035858154297,169.3626251220703,92.80143737792969,81.86915588378906,0.0,83.33651733398438,32.74766540527344,0.09824299067258835,49.12149429321289,264.7512512207031,225.35769199579954,39.39355922490358
50,10,18,10,2026,TERM_LIFE,27,True,88492.12,0.00249,0.025924027,0.97165054,0.96749467,0.5644596,0.61391324,0.6446089,0.0,155.13281,6.6326585,77.56641,232.69922,239.33188,76.35612,78.546646,0.0,0.3638557,428.89172,587.5229,331.63293,242.09206,124.37607,0.0,6.276001,131.59102,132.65318,49.750427,0.14925128,74.62564,345.29510498046875,381.38336181640625,36.0882568359375,213.77354431152344,156.05470275878906,85.5094223022461,76.35611724853516,3.8529200553894043,80.78546905517578,30.54244613647461,0.091627337038517,45.81366729736328,244.31599044799805,216.05310604721308,28.26288440078497
51,1,30,10,2026,TERM_LIFE,30,True,109880.61,0.00263,0.1,0.89763296,1.0,1.0,0.95238096,1.0,500.0,100.0,14.822175,50.0,650.0,664.8222,275.22476,557.1429,0.0,1.0,541.0094,741.10876,741.10876,541.0094,288.986,9889.255,0.0,598.33997,296.4435,115.5944,0.34678322,173.3916,1068.5218505859375,856.7031860351562,-211.81866455078125,741.1087646484375,541.0093994140625,296.4435119628906,275.2247619628906,0.0,569.8475952148438,110.08990478515625,0.3302697241306305,165.13485717773438,851.1986694335938,1031.7562340795994,-180.55756464600563
51,2,30,10,2026,TERM_LIFE,31,True,109880.61,0.00269,0.0860708,0.9114707,0.89763296,0.89763296,0.90702945,0.95238096,0.0,104.99999,13.3048725,52.499996,157.49998,170.80486,240.65422,117.19613,0.0,0.85488856,541.0094,741.10876,665.24365,485.62787,265.3213,8790.449,0.0,140.12369,266.09747,106.12852,0.31838554,159.19278,565.7322998046875,771.3721923828125,205.639892578125,633.5653686523438,462.50274658203125,253.42616271972656,240.6542205810547,0.0,127.0963134765625,96.26168823242188,0.28878507018089294,144.3925323486328,729.8270568847656,525.2037936151028,204.62326326966286
51,3,30,10,2026,TERM_LIFE,32,True,109880.61,0.00275,0.07408182,0.9233719,0.9114707,0.81816614,0.8638376,0.90702945,0.0,110.25,12.127002,55.125,165.375,177.502,213.56366,108.22213,0.0,0.7421008,541.0094,741.10876,606.3501,442.63556,247.22662,7691.643,0.0,134.46751,242.54004,98.89065,0.29667196,148.33597,525.6401977539062,705.24072265625,179.60052490234375,549.9774169921875,401.4834899902344,219.99095153808594,213.56365966796875,0.0,116.15809631347656,85.42546081542969,0.256276398897171,128.13818359375,635.4028778076172,464.54350784420967,170.85936996340752
51,4,30,10,2026,TERM_LIFE,33,True,109880.61,0.00282,0.063762814,0.933597,0.9233719,0.75547165,0.82270247,0.8638376,0.0,115.7625,11.197733,57.88125,173.64374,184.84148,192.58887,101.042946,0.0,0.6526048,541.0094,741.10876,559.88666,408.71725,234.09297,6592.8374,0.0,130.7385,223.95467,93.63719,0.2809116,140.45578,495.4298400878906,653.5238647460938,158.09402465820312,483.6511535644531,353.0653381347656,193.46046447753906,192.5888671875,0.0,107.55888366699219,77.0355453491211,0.23110666871070862,115.55331420898438,560.6866989135742,416.80376902222633,143.88292989134789
51,5,30,10,2026,TERM_LIFE,34,True,109880.61,0.0029000002,0.054881163,0.942378,0.933597,0.7053061,0.7835262,0.82270247,0.0,121.55062,10.454171,60.77531,182.32593,192.7801,176.0963,95.228294,0.0,0.58025706,541.0094,741.10876,522.70856,381.57724,224.74846,5494.031,0.0,128.50685,209.08342,89.89938,0.26969814,134.84908,472.7090148925781,612.60791015625,139.89889526367188,430.03363037109375,313.9245300292969,172.01344299316406,176.09629821777344,0.0,100.68848419189453,70.43852233886719,0.2113155573606491,105.65778350830078,500.47215270996094,378.57102625072,121.90112645924091
51,6,30,10,2026,TERM_LIFE,35,True,109880.61,0.00301,0.047236655,0.9498955,0.942378,0.6646649,0.7462154,0.7835262,0.0,127.62816,9.85178,63.81408,191.44223,201.294,164.04181,90.4669,0.0,0.52078235,541.0094,741.10876,492.589,359.58997,219.83171,4395.224,0.0,127.47312,197.0356,87.932686,0.26379806,131.89902,456.6715087890625,580.5216674804688,123.85015869140625,385.95635986328125,281.7481384277344,154.38255310058594,164.04180908203125,0.0,95.12240600585938,65.6167221069336,0.19685018062591553,98.42507934570312,451.57308197021484,348.12688863277435,103.44619333744049
51,7,30,10,2026,TERM_LIFE,36,True,109880.61,0.0031400002,0.040656965,0.9563307,0.9498955,0.6313622,0.7106813,0.7462154,0.0,134.00957,9.358161,67.00478,201.01434,210.3725,154.81186,86.52756,0.0,0.4711322,541.0094,741.10876,467.90805,341.57288,217.83583,3296.4187,0.0,127.421135,187.16322,87.13433,0.261403,130.7015,445.54730224609375,555.0423583984375,109.49505615234375,349.1601867675781,254.88694763183594,139.66407775878906,154.81185913085938,0.0,90.55581665039062,61.924739837646484,0.18577422201633453,92.88712310791016,411.0849266052246,323.2927917391062,87.79213486611843
51,8,30,10,2026,TERM_LIFE,37,True,109880.61,0.0033,0.034993775,0.9618217,0.9563307,0.60379106,0.67683935,0.7106813,0.0,140.71004,8.949497,70.35502,211.06506,220.01456,148.18604,83.23744,0.0,0.42910302,541.0094,741.10876,447.47485,326.65665,218.93826,2197.612,0.0,128.19414,178.98994,87.57531,0.26272595,131.36295,438.8097229003906,535.0501708984375,96.24044799804688,318.01202392578125,232.14877319335938,127.2048110961914,148.18603515625,0.0,86.76683807373047,59.2744140625,0.1778232604265213,88.91161346435547,377.28643798828125,303.06108589470387,74.22535209357738
51,9,30,10,2026,TERM_LIFE,38,True,109880.61,0.0035100002,0.030119421,0.9664763,0.9618217,0.5807393,0.6446089,0.67683935,0.0,147.74554,8.60782,73.87277,221.61832,230.22614,144.37956,80.46397,0.0,0.3930672,541.0094,741.10876,430.391,314.18542,223.98009,1098.8064,0.0,129.67436,172.1564,89.59203,0.26877612,134.38806,436.48760986328125,519.9830322265625,83.49542236328125,291.3055725097656,212.65306091308594,116.52222442626953,144.3795623779297,0.0,83.58924865722656,57.75182342529297,0.17325548827648163,86.62773895263672,349.0573959350586,286.9124675244093,62.1449284106493
51,10,30,10,2026,TERM_LIFE,39,True,109880.61,0.0037500001,0.025924027,0.97042316,0.9664763,0.5612708,0.61391324,0.6446089,0.0,155.13281,8.319253,77.56641,232.69922,241.01848,141.9815,78.102905,0.0,0.36180013,541.0094,741.10876,415.96268,303.65277,231.27292,0.0,7.8719025,131.76971,166.38507,92.50917,0.2775275,138.76375,445.0679626464844,508.47186279296875,63.403900146484375,268.13323974609375,195.73728942871094,107.25330352783203,141.98150634765625,4.832664966583252,80.89517211914062,56.7926025390625,0.17037780582904816,85.18890380859375,324.92584228515625,278.3404222279787,46.585420057177544
52,1,33,10,2026,TERM_LIFE,33,True,42517.258,0.00282,0.1,0.89746195,1.0,1.0,0.95238096,1.0,500.0,100.0,10.1108265,50.0,650.0,660.11084,114.18921,557.1429,0.0,1.0,369.04517,505.54132,505.54132,369.04517,119.89867,3826.5535,0.0,594.09973,202.21654,47.95947,0.14387842,71.93919,868.3993530273438,553.5007934570312,-314.8985595703125,505.54132080078125,369.045166015625,202.21653747558594,114.189208984375,0.0,565.8092651367188,45.67568588256836,0.1370270699262619,68.51351928710938,551.2170066833496,836.6763489693403,-285.4593422859907
52,2,33,10,2026,TERM_LIFE,34,True,42517.258,0.0029000002,0.0860708,0.91127884,0.89746195,0.89746195,0.90702945,0.95238096,0.0,104.99999,9.074081,52.499996,157.49998,166.57407,100.36926,117.1738,0.0,0.85472566,369.04517,505.54132,453.7041,331.20398,110.65711,3401.3809,0.0,136.62683,181.48164,44.262844,0.13278854,66.39427,384.6355285644531,497.9669494628906,113.3314208984375,432.0991516113281,315.432373046875,172.83966064453125,100.3692626953125,0.0,123.924560546875,40.147701263427734,0.12044311314821243,60.221561431884766,472.24685287475586,357.1062257364392,115.14062713831663
52,3,33,10,2026,TERM_LIFE,35,True,42517.258,0.00301,0.07408182,0.92313117,0.91127884,0.8178381,0.8638376,0.90702945,0.0,110.25,8.269018,55.125,165.375,173.64401,90.41307,108.178734,0.0,0.7418032,369.04517,505.54132,413.45093,301.81918,104.66443,2976.2083,0.0,131.49213,165.38037,41.865772,0.12559733,62.798656,359.7967529296875,455.31671142578125,95.51995849609375,375.0121765136719,273.7588806152344,150.00486755371094,90.41307067871094,0.0,113.58784484863281,36.16522979736328,0.10849569737911224,54.247840881347656,411.17740631103516,317.9490489810705,93.22835732996464
52,4,33,10,2026,TERM_LIFE,36,True,42517.258,0.0031400002,0.063762814,0.93329746,0.92313117,0.7549718,0.82270247,0.8638376,0.0,115.7625,7.6333885,57.88125,173.64374,181.27713,82.921745,100.9761,0.0,0.65217304,369.04517,505.54132,381.66943,278.61868,100.7919,2551.0356,0.0,128.1326,152.66777,40.31676,0.12095029,60.47514,341.3964538574219,421.9862060546875,80.58975219726562,329.7004089355469,240.68128967285156,131.88015747070312,82.92174530029297,0.0,105.41500854492188,33.168697357177734,0.09950610250234604,49.753047943115234,362.8691062927246,287.1477200612426,75.72138623148203
52,5,33,10,2026,TERM_LIFE,37,True,42517.258,0.0033,0.054881163,0.9419999,0.93329746,0.70461327,0.7835262,0.82270247,0.0,121.55062,7.1242223,60.77531,182.32593,189.45015,77.461075,95.13475,0.0,0.57968706,369.04517,505.54132,356.21112,260.03412,98.86214,2125.863,0.0,126.16305,142.48445,39.544857,0.118634574,59.31728,328.0834045410156,395.7559814453125,67.67257690429688,293.0557556152344,213.9307098388672,117.2223129272461,77.46107482910156,0.0,98.85205078125,30.98443031311035,0.09295329451560974,46.47664260864258,324.0401859283447,262.6439596116543,61.396226316690445
52,6,33,10,2026,TERM_LIFE,38,True,42517.258,0.0035100002,0.047236655,0.94941914,0.9419999,0.66374564,0.7462154,0.7835262,0.0,127.62816,6.7110167,63.81408,191.44223,198.15324,73.91598,90.34179,0.0,0.5200621,369.04517,505.54132,335.55084,244.95212,99.054474,1700.6903,0.0,125.31063,134.22034,39.62179,0.11886538,59.432682,319.08251953125,375.1726379394531,56.090118408203125,262.9128723144531,191.9263916015625,105.16514587402344,73.91597747802734,0.0,93.50872039794922,29.566390991210938,0.08869917690753937,44.34958267211914,292.47926330566406,243.11214812099934,49.367115184664726
52,7,33,10,2026,TERM_LIFE,39,True,42517.258,0.0037500001,0.040656965,0.95574546,0.94941914,0.6301728,0.7106813,0.7462154,0.0,134.00957,6.3715672,67.00478,201.01434,207.38591,71.4054,86.36455,0.0,0.47024465,369.04517,505.54132,318.57837,232.56223,100.47458,1275.5178,0.0,125.375534,127.43135,40.18983,0.12056949,60.284748,313.2121887207031,358.7681884765625,45.555999755859375,237.72808837890625,173.54151916503906,95.09123992919922,71.40540313720703,0.0,89.10205078125,28.562162399291992,0.08568648248910904,42.84324264526367,266.29025077819824,227.122219838202,39.16803093999624
52,8,33,10,2026,TERM_LIFE,40,True,42517.258,0.00403,0.034993775,0.96111727,0.95574546,0.6022848,0.67683935,0.7106813,0.0,140.71004,6.089597,70.35502,211.06506,217.15466,69.84862,83.0298,0.0,0.42803255,369.04517,505.54132,304.47986,222.2703,103.19822,850.34515,0.0,126.21216,121.79195,41.27929,0.12383787,61.91893,310.046875,345.7591552734375,35.7122802734375,216.38815307617188,157.96334838867188,86.55525970458984,69.84861755371094,0.0,85.42535400390625,27.9394474029541,0.08381834626197815,41.9091682434082,244.32760047912598,213.97360029816628,30.3540001809597
52,9,33,10,2026,TERM_LIFE,41,True,42517.258,0.00434,0.030119421,0.9656713,0.96111727,0.5788663,0.6446089,0.67683935,0.0,147.74554,5.8528166,73.87277,221.61832,227.47113,68.85406,80.20445,0.0,0.39179948,369.04517,505.54132,292.64084,213.6278,106.81524,425.1727,0.0,127.70938,117.056335,42.726097,0.1281783,64.08914,308.9830322265625,335.366943359375,26.3839111328125,198.07083129882812,144.59170532226562,79.22833251953125,68.85405731201172,0.0,82.3226089477539,27.541622161865234,0.0826248750090599,41.31243133544922,225.61245346069336,202.94599767774343,22.666455782949924
52,10,33,10,2026,TERM_LIFE,42,True,42517.258,0.00467,0.025924027,0.969527,0.9656713,0.5589946,0.61391324,0.6446089,0.0,155.13281,5.6518974,77.56641,232.69922,238.35112,68.13916,77.78617,0.0,0.3603329,369.04517,505.54132,282.59488,206.29425,110.99151,0.0,5.3479776,129.78294,113.03796,44.396603,0.13318981,66.59491,314.89697265625,326.9914855957031,12.094512939453125,182.16317749023438,132.97911071777344,72.86527252197266,68.13916015625,3.2831943035125732,79.67546844482422,27.25566291809082,0.08176698535680771,40.88349533081055,209.4188404083252,196.7891975864768,12.629642821848392
53,1,42,10,2026,TERM_LIFE,42,True,39930.28,0.00467,0.1,0.89579695,1.0,1.0,0.95238096,1.0,500.0,100.0,12.963773,50.0,650.0,662.96375,177.5947,557.1429,0.0,1.0,473.17773,648.18866,648.18866,473.17773,186.47443,3593.725,0.0,596.66736,259.27548,74.589775,0.22376932,111.88465,968.05126953125,722.7784423828125,-245.2728271484375,648.1886596679688,473.177734375,259.2754821777344,177.59469604492188,0.0,568.254638671875,71.03787994384766,0.21311363577842712,106.55680847167969,719.2265396118164,934.3000429570675,-215.07350334525108
53,2,42,10,2026,TERM_LIFE,43,True,39930.28,0.00503,0.0860708,0.90933216,0.89579695,0.89579695,0.90702945,0.95238096,0.0,104.99999,11.612908,52.499996,157.49998,169.1129,163.19293,116.95642,0.0,0.85313994,473.17773,648.18866,580.64545,423.8712,179.92021,3194.4226,0.0,138.45189,232.25818,71.96809,0.21590427,107.952126,478.87811279296875,652.613525390625,173.73541259765625,552.9956665039062,403.6868591308594,221.19827270507812,163.19293212890625,0.0,125.57994079589844,65.27717590332031,0.1958315223455429,97.91575622558594,618.2728424072266,444.88980124890804,173.38304115831852
53,3,42,10,2026,TERM_LIFE,44,True,39930.28,0.0054200003,0.07408182,0.9208996,0.90933216,0.814577,0.8638376,0.90702945,0.0,110.25,10.559991,55.125,165.375,175.935,152.28807,107.747375,0.0,0.7388453,473.17773,648.18866,527.9996,385.4397,176.29248,2795.1196,0.0,132.69574,211.19983,70.51699,0.21155098,105.77549,449.8825988769531,598.5165405273438,148.63394165039062,478.9111633300781,349.60516357421875,191.56446838378906,152.28807067871094,0.0,114.62757110595703,60.91522979736328,0.18274569511413574,91.37284851074219,539.8263931274414,397.7476336956024,142.078759431839
53,4,42,10,2026,TERM_LIFE,45,True,39930.28,0.0058500003,0.063762814,0.9307602,0.9208996,0.75014365,0.82270247,0.8638376,0.0,115.7625,9.724692,57.88125,173.64374,183.36842,144.16025,100.33033,0.0,0.64800227,473.17773,648.18866,486.23462,354.95126,175.22768,2395.817,0.0,128.78192,194.49385,70.09107,0.21027322,105.136604,428.62261962890625,556.32568359375,127.70306396484375,420.0277404785156,306.6202392578125,168.0111083984375,144.16024780273438,0.0,105.94920349121094,57.66409683227539,0.1729923039674759,86.49614715576172,477.691837310791,360.62945134937763,117.06238596141338
53,5,42,10,2026,TERM_LIFE,46,True,39930.28,0.0063300002,0.054881163,0.9391362,0.9307602,0.69820386,0.7835262,0.82270247,0.0,121.55062,9.051356,60.77531,182.32593,191.37729,138.27441,94.26937,0.0,0.574414,473.17773,648.18866,452.5678,330.3745,176.47708,1996.514,0.0,126.287125,181.02713,70.590836,0.21177252,105.886246,413.4122619628906,523.1586303710938,109.74636840820312,372.3286437988281,271.7999267578125,148.9314727783203,138.2744140625,0.0,98.94927215576172,55.30976867675781,0.16592931747436523,82.96464538574219,427.63841247558594,331.0113196372986,96.62709283828735
53,6,42,10,2026,TERM_LIFE,47,True,39930.28,0.00686,0.047236655,0.9462274,0.9391362,0.65570855,0.7462154,0.7835262,0.0,127.62816,8.500457,63.81408,191.44223,199.94269,134.02986,89.24786,0.0,0.5137648,473.17773,648.18866,425.02286,310.2667,179.61282,1597.2112,0.0,124.91121,170.00914,71.84513,0.2155354,107.76769,402.9035949707031,496.86798095703125,93.96438598632812,333.01654052734375,243.10208129882812,133.2066192626953,134.0298614501953,0.0,93.2106704711914,53.611942291259766,0.16083583235740662,80.41791534423828,386.6284828186035,306.9960409104824,79.63244190812111
53,7,42,10,2026,TERM_LIFE,48,True,39930.28,0.00745,0.040656965,0.95219594,0.9462274,0.62044936,0.7106813,0.7462154,0.0,134.00957,8.043365,67.00478,201.01434,209.05771,131.17162,85.03197,0.0,0.46298888,473.17773,648.18866,402.16824,293.58282,184.57164,1197.9084,0.0,124.43612,160.8673,73.82866,0.22148597,110.74298,396.26788330078125,475.99688720703125,79.72900390625,300.1041259765625,219.07601928710938,120.04165649414062,131.17161560058594,0.0,88.4344253540039,52.46864700317383,0.15740594267845154,78.70296478271484,352.5727729797363,287.3364525735378,65.2363204061985
53,8,42,10,2026,TERM_LIFE,49,True,39930.28,0.0081001,0.034993775,0.9571896,0.95219594,0.5907894,0.67683935,0.7106813,0.0,140.71004,7.6588593,70.35502,211.06506,218.72392,129.3335,81.44506,0.0,0.419863,473.17773,648.18866,382.94296,279.54837,191.08449,798.6056,0.0,124.69788,153.17719,76.4338,0.2293014,114.65069,392.75506591796875,459.37677001953125,66.6217041015625,272.1504211425781,198.6697998046875,108.86016082763672,129.33349609375,0.0,84.40043640136719,51.733402252197266,0.15520021319389343,77.60009765625,323.8838233947754,271.0158950984478,52.86792829632759
53,9,42,10,2026,TERM_LIFE,50,True,39930.28,0.00882,0.030119421,0.96132624,0.9571896,0.56549746,0.6446089,0.67683935,0.0,147.74554,7.330981,73.87277,221.61832,228.9493,128.38017,78.35215,0.0,0.38275093,473.17773,648.18866,366.54904,267.5808,199.15977,399.30292,1.2582695,125.57068,146.61961,79.66391,0.23899174,119.495865,393.18341064453125,446.21295166015625,53.029541015625,248.09481811523438,181.10922241210938,99.23792266845703,128.3801727294922,0.8110917806625366,80.94397735595703,51.35206604003906,0.15405620634555817,77.0280990600586,299.44688415527344,258.17514707148075,41.27173708379269
53,10,42,10,2026,TERM_LIFE,51,True,39930.28,0.0096099,0.025924027,0.96471524,0.96132624,0.54362756,0.61391324,0.6446089,0.0,155.13281,7.0474644,77.56641,232.69922,239.74669,128.06477,75.64778,0.0,0.35042718,473.17773,648.18866,352.37323,257.23245,208.60403,0.0,6.668501,126.95415,140.9493,83.44161,0.25032485,125.16242,399.9847106933594,435.8148498535156,35.83013916015625,227.14292907714844,165.8143310546875,90.85717010498047,128.0647735595703,4.093881130218506,77.93883514404297,51.22591018676758,0.15367773175239563,76.8388671875,278.368839263916,249.88243129849434,28.486407965421677
54,1,50,10,2026,TERM_LIFE,50,True,40950.24,0.00882,0.1,0.892062,1.0,1.0,0.95238096,1.0,500.0,100.0,19.501461,50.0,650.0,669.50146,343.982,557.1429,0.0,1.0,711.80334,975.07306,975.07306,711.80334,361.1811,3685.5215,0.0,602.55133,390.02924,144.47244,0.43341735,216.70865,1209.7227783203125,1119.5455322265625,-90.17724609375,975.0730590820312,711.8033447265625,390.02923583984375,343.98199462890625,0.0,573.8583984375,137.59280395507812,0.41277843713760376,206.38919067382812,1112.6658630371094,1170.6896033883095,-58.023740351200104
54,2,50,10,2026,TERM_LIFE,51,True,40950.24,0.0096099,0.0860708,0.9051465,0.892062,0.892062,0.90702945,0.95238096,0.0,104.99999,17.396513,52.499996,157.49998,174.8965,318.4137,116.46877,0.0,0.84958285,711.80334,975.07306,869.8256,634.9727,351.05112,3276.0193,0.0,142.58989,347.93027,140.42046,0.42126137,210.63066,701.5720825195312,1010.24609375,308.67401123046875,828.4053344726562,604.7359008789062,331.3621520996094,318.4136962890625,0.0,129.33322143554688,127.36548614501953,0.38209646940231323,191.0482177734375,955.7708206176758,652.1256877779961,303.6451328396797
